,age,two_year_recid,priors_count,length_of_stay,c_charge_degree_F,c_charge_degree_M,sex_Female,sex_Male,race,unrelated_column
4890,44,0,1,0,False,True,True,False,True,1
4891,28,1,0,1,True,False,False,True,False,0
4892,18,1,2,1,True,False,False,True,True,0
4893,21,1,1,27,True,False,False,True,True,1
4894,65,0,0,0,False,True,False,False,False,0
4895,22,1,4,0,True,False,False,True,True,0
4896,28,0,0,0,False,True,False,False,False,1
4897,53,0,0,3,False,True,True,False,False,1
4898,52,0,0,-2,True,False,True,False,False,0
4899,31,1,6,135,True,False,False,True,False,1
4900,18,0,0,3,False,True,True,False,False,0
4901,25,1,2,1,False,False,False,True,False,1
4902,25,1,8,2,True,False,False,True,True,1
4903,46,1,2,4,False,False,False,False,True,0
4904,25,1,2,-1,True,False,False,True,False,0
4905,73,1,2,46,True,False,False,True,False,0
4906,45,0,1,6,False,True,False,True,False,1
4907,41,1,3,2,False,False,False,True,False,1
4908,45,0,1,0,False,False,False,True,True,1
4909,36,0,0,0,False,False,True,False,False,1
4910,26,0,0,-1,False,True,False,True,False,1
4911,67,1,0,3,True,False,False,False,False,1
4912,46,0,8,1,False,False,False,True,False,1
4913,40,0,21,3,False,True,False,True,False,1
4914,29,1,10,0,True,False,True,False,False,1
4915,72,1,15,2,True,False,False,True,False,1
4916,26,1,0,0,False,True,False,True,False,1
4917,19,0,0,3,False,True,False,True,False,1
4918,23,1,9,2,True,False,True,False,True,0
4919,27,1,16,28,True,False,False,True,True,0
4920,24,1,7,1,True,False,False,True,True,1
4921,32,0,16,1,True,False,False,True,False,1
4922,34,0,0,2,False,True,True,False,True,1
4923,56,0,2,0,False,True,False,True,False,1
4924,64,0,0,4,True,False,False,True,False,0
4925,28,0,0,4,False,True,True,False,False,1
4926,39,0,0,-1,False,True,True,True,False,1
4927,24,1,12,4,True,False,False,True,True,1
4928,25,1,1,6,True,False,False,True,True,1
4929,38,1,20,73,False,False,True,True,False,1
4930,50,0,3,-2,True,False,False,False,False,0
4931,29,0,0,1,False,False,True,False,False,1
4932,28,1,2,10,True,False,False,True,True,0
4933,56,1,0,2,False,True,False,True,False,1
4934,52,1,0,-1,True,False,False,True,True,0
4935,34,0,0,9,True,False,False,True,False,0
4936,26,0,8,2,True,False,False,True,False,1
4937,22,0,0,2,False,True,False,True,False,0
4938,25,0,0,3,True,False,False,False,False,0
4939,39,0,0,4,False,True,True,False,False,1
4940,38,0,5,3,False,False,False,False,False,1
4941,21,1,1,6,True,False,False,True,True,0
4942,16,1,4,-2,True,False,False,True,True,0
4943,18,0,3,1,False,True,True,False,False,1
4944,42,1,1,115,True,False,False,True,False,0
4945,27,0,1,1,False,False,True,False,False,1
4946,31,0,0,3,True,False,True,False,False,1
4947,30,1,2,1,True,False,False,True,True,0
4948,37,1,4,1,True,False,False,True,True,0
4949,65,0,2,-2,True,False,False,True,True,1
4950,60,1,2,3,True,False,False,True,False,0
4951,65,0,2,3,False,False,True,True,False,1
4952,29,0,2,2,True,False,False,True,False,0
4953,28,0,3,2,False,True,True,False,True,0
4954,41,0,0,-1,False,True,False,True,False,0
4955,35,1,1,0,False,True,False,True,False,1
4956,24,0,5,37,True,False,False,True,False,0
4957,47,1,0,2,True,False,False,True,True,1
4958,36,0,5,0,True,False,False,True,False,0
4959,27,1,3,0,True,False,False,True,False,1
4960,36,0,7,0,True,False,False,True,True,0
4961,24,1,1,1,True,True,True,True,False,1
4962,53,1,2,1,True,False,True,True,False,0
4963,31,1,14,3,True,False,False,True,True,1
4964,25,1,1,1,True,False,False,True,True,1
4965,26,0,1,1,True,False,False,True,False,0
4966,24,0,1,3,False,False,False,True,True,1
4967,43,1,2,-1,False,False,True,False,True,0
4968,28,1,4,6,True,False,False,True,True,1
4969,32,1,0,-2,False,True,True,False,False,0
4970,55,0,0,3,False,True,False,True,False,1
4971,26,0,11,1,False,True,True,False,False,0
4972,41,1,2,1,True,False,False,True,True,0
4973,19,1,1,1,True,False,False,True,True,1
4974,26,1,1,54,True,False,False,True,False,0
4975,36,1,2,7,True,False,False,True,False,0
4976,27,1,1,1,True,False,False,True,True,0
4977,23,0,8,42,True,False,False,True,False,1
4978,51,0,4,-1,True,False,False,True,True,1
4979,30,1,0,-1,True,False,False,True,True,0
4980,23,0,0,5,True,False,False,True,False,0
4981,48,0,3,0,True,False,False,True,False,0
4982,27,1,5,2,False,True,False,True,False,1
4983,42,1,1,3,True,False,False,True,True,0
4984,69,0,0,4,True,False,False,True,True,0
4985,29,0,6,0,False,True,True,False,False,1
4986,35,0,10,-1,False,True,False,True,False,0
4987,24,0,2,2,True,False,False,True,False,1
4988,39,0,0,0,False,True,False,True,True,0
4989,25,0,1,4,False,True,False,False,False,0
4990,31,0,1,1,False,True,True,True,False,0
4991,17,1,5,10,True,False,False,True,True,1
4992,22,0,5,1,False,True,False,True,False,1
4993,21,0,0,-1,True,False,False,True,False,1
4994,21,1,2,-2,True,False,False,True,True,0
4995,41,1,7,0,True,False,False,True,False,0
4996,31,1,0,264,True,False,False,True,True,1
4997,52,1,14,3,True,True,False,True,False,1
4998,21,1,6,55,True,True,False,True,False,0
4999,24,1,5,35,True,False,False,True,True,0
5000,23,1,4,1,True,False,False,True,False,0
5001,41,1,0,1,True,False,False,True,True,0
5002,72,1,0,0,True,False,False,True,True,0
5003,25,0,0,0,False,True,True,True,True,1
5004,45,1,1,-2,True,False,False,True,True,0
5005,23,0,2,0,False,True,False,True,False,1
5006,39,1,2,2,True,False,False,False,False,1
5007,39,1,6,1,True,False,False,True,True,1
5008,29,0,1,1,False,False,True,False,False,0
5009,25,0,0,2,False,True,False,False,False,0
5010,45,0,0,2,False,True,True,True,False,0
5011,27,1,2,16,True,False,False,True,True,1
5012,45,1,2,4,True,False,False,True,False,0
5013,90,1,0,3,True,True,False,True,False,1
5014,33,1,3,4,True,False,False,True,True,0
5015,35,1,0,1,False,True,False,True,False,0
5016,33,1,0,2,True,False,False,True,False,1
5017,21,0,1,-2,True,True,False,True,False,0
5018,34,0,12,2,False,False,True,True,True,0
5019,22,0,26,-2,True,True,True,False,False,1
5020,19,1,0,1,True,False,False,True,True,1
5021,43,0,2,0,False,True,True,False,False,1
5022,39,1,1,2,False,False,False,True,False,1
5023,36,1,0,47,True,False,False,True,True,1
5024,48,1,2,3,False,True,True,False,False,0
5025,27,0,0,3,True,False,False,True,True,1
5026,32,0,0,5,False,True,True,False,False,1
5027,29,0,18,-3,False,True,False,False,False,0
5028,31,0,0,-3,True,False,False,True,True,0
5029,49,0,0,1,False,False,True,False,False,1
5030,26,1,2,5,True,False,False,True,False,1
5031,23,1,4,2,True,True,True,True,False,1
5032,44,0,8,2,True,False,False,True,False,1
5033,22,1,1,-2,True,False,False,True,True,0
5034,20,0,0,1,False,True,False,True,False,1
5035,24,1,9,125,True,False,False,True,True,1
5036,29,0,0,0,False,True,True,True,False,0
5037,35,0,9,1,True,False,True,False,False,1
5038,26,1,2,1,True,False,False,True,True,1
5039,25,0,7,3,True,True,False,True,True,1
5040,39,0,0,1,True,False,False,True,False,0
5041,46,0,0,35,False,True,False,True,True,0
5042,48,1,9,4,True,False,False,True,True,0
5043,36,0,0,3,False,True,True,True,False,1
5044,34,1,6,381,True,False,False,True,True,0
5045,27,1,0,2,True,False,False,True,True,0
5046,47,1,2,-1,True,False,False,True,False,0
5047,25,1,3,0,True,False,False,True,True,1
5048,36,1,1,2,True,False,False,True,True,1
5049,41,0,0,-1,True,True,False,True,False,1
5050,42,1,0,0,False,True,False,True,False,1
5051,26,1,1,4,False,False,False,True,True,0
5052,25,0,1,3,False,True,False,True,False,1
5053,38,0,15,3,True,False,False,True,False,1
5054,27,0,0,2,False,True,False,True,False,1
5055,41,0,2,1,True,False,False,True,True,0
5056,42,0,4,1,True,False,False,True,True,1
5057,28,1,13,3,True,False,False,True,False,1
5058,23,1,2,3,True,False,False,True,True,0
5059,60,0,0,1,False,True,True,True,False,0
5060,27,0,2,1,True,False,False,False,False,0
5061,27,1,5,2,True,False,False,False,True,0
5062,27,1,3,3,True,False,False,True,True,0
5063,26,0,1,0,True,False,False,True,False,1
5064,26,1,4,1,True,False,False,True,True,1
5065,33,1,3,3,True,False,False,True,True,0
5066,25,1,0,2,True,False,False,True,False,1
5067,24,1,1,2,True,False,False,True,True,0
5068,23,1,11,-1,True,False,False,True,False,1
5069,24,1,1,73,True,False,False,True,False,1
5070,33,0,2,1,True,False,False,True,False,1
5071,31,1,3,1,True,False,False,True,True,0
5072,21,0,0,3,False,False,False,True,False,0
5073,27,0,2,3,False,False,False,True,False,1
5074,34,1,3,30,True,False,False,True,True,0
5075,33,0,2,56,False,True,False,True,False,0
5076,57,0,2,0,False,True,False,True,False,1
5077,54,0,0,3,True,False,False,True,False,0
5078,52,0,3,2,False,True,False,False,False,1
5079,54,0,9,2,False,True,False,True,False,0
5080,45,0,1,2,True,False,False,True,False,0
5081,23,1,2,0,False,True,False,True,False,1
5082,57,1,2,0,True,False,False,True,True,0
5083,32,1,0,35,True,False,False,True,False,1
5084,27,1,2,2,True,False,False,True,True,1
5085,18,1,18,0,True,False,True,True,True,1
5086,47,1,7,2,True,False,False,True,True,0
5087,62,0,4,0,False,True,False,True,False,1
5088,35,1,1,277,False,True,False,True,True,1
5089,46,0,2,2,False,True,False,True,False,1
5090,31,0,0,2,False,True,True,False,False,1
5091,34,1,5,2,True,False,False,True,True,1
5092,23,1,5,3,True,False,False,True,False,0
5093,45,1,25,38,True,False,False,True,True,0
5094,25,0,0,-2,False,True,False,True,False,1
5095,32,0,2,0,True,False,False,True,True,0
5096,36,1,7,193,True,False,True,False,False,1
5097,24,0,1,0,True,True,False,True,True,1
5098,28,1,2,3,False,True,False,True,False,1
5099,39,0,1,2,True,False,False,True,True,0
5100,40,0,2,4,False,True,False,True,False,1
5101,31,0,1,2,False,True,True,False,True,0
5102,20,0,6,-5,True,False,False,True,False,0
5103,22,1,0,0,True,False,False,True,False,1
5104,35,0,0,-1,False,True,False,True,False,0
5105,20,0,0,21,True,True,False,True,True,1
5106,34,0,0,1,False,True,True,False,False,1
5107,26,1,1,45,True,False,False,True,True,0
5108,70,0,1,1,True,False,True,False,False,0
5109,46,1,1,0,True,False,False,True,True,0
5110,21,0,2,1,True,False,False,True,True,0
5111,31,0,0,1,False,True,True,False,False,1
5112,42,1,3,-2,True,False,False,True,False,1
5113,18,1,1,0,True,False,False,True,False,1
5114,24,0,4,69,True,False,True,True,True,1
5115,18,0,10,0,False,True,True,True,False,1
5116,67,1,3,1,True,False,False,True,True,1
5117,39,0,2,0,True,False,False,True,False,0
5118,44,0,0,2,False,True,False,False,False,1
5119,49,0,2,4,False,True,True,True,False,1
5120,27,0,0,1,True,False,False,True,True,0
5121,42,0,2,0,False,True,False,True,False,0
5122,32,0,0,-1,False,True,False,False,False,0
5123,51,0,0,3,False,True,True,False,False,1
5124,31,1,1,-2,True,False,False,True,True,0
5125,59,0,0,1,True,False,False,True,False,1
5126,26,0,3,3,False,True,True,False,False,1
5127,23,1,6,0,True,False,False,True,True,0
5128,38,0,0,0,True,False,False,True,True,1
5129,49,1,1,2,False,True,False,True,True,1
5130,23,0,19,0,False,True,False,True,False,0
5131,35,1,2,1,True,False,False,True,True,0
5132,19,0,1,-1,True,False,False,True,True,1
5133,49,0,1,-1,False,True,False,False,True,1
5134,33,0,0,1,False,True,True,False,False,1
5135,60,1,6,0,True,False,False,True,True,1
5136,67,0,1,3,False,True,True,False,False,0
5137,24,1,15,2,True,False,False,True,True,0
5138,35,0,1,2,True,True,False,True,False,0
5139,35,0,0,3,False,True,True,False,False,1
5140,49,0,2,0,False,False,False,True,True,1
5141,35,0,3,1,True,False,False,True,False,0
5142,34,0,6,8,False,False,False,True,False,0
5143,54,1,5,-1,True,False,False,True,True,0
5144,28,1,2,4,True,False,True,True,False,0
5145,42,1,2,0,False,True,False,True,False,0
5146,22,0,2,36,True,True,False,True,False,0
5147,35,1,5,3,True,False,False,True,True,0
5148,23,1,1,31,True,False,False,True,False,1
5149,33,0,0,1,False,True,True,False,False,0
5150,19,0,0,1,False,True,True,False,False,1
5151,34,0,0,14,True,True,False,True,False,0
5152,35,1,3,2,True,False,False,True,False,0
5153,78,0,0,4,False,True,True,False,False,0
5154,23,1,7,1,True,False,False,True,True,0
5155,44,1,3,-1,True,False,False,True,True,0
5156,47,1,1,6,True,False,False,True,True,0
5157,39,0,1,0,False,False,False,True,False,0
5158,37,0,2,1,False,True,True,True,True,0
5159,24,1,1,0,False,True,True,False,False,1
5160,24,1,2,0,True,False,False,True,False,1
5161,17,1,2,-3,True,False,False,True,True,1
5162,23,1,9,7,True,False,False,True,True,0
5163,41,0,0,1,False,True,True,False,False,1
5164,29,0,0,3,False,True,False,True,False,1
5165,28,1,0,1,False,True,False,True,False,1
5166,23,1,5,3,True,False,False,True,True,0
5167,34,1,4,-1,True,False,False,True,True,1
5168,35,1,2,-1,True,False,False,False,True,1
5169,45,1,3,2,True,False,False,True,False,0
5170,24,0,0,0,False,False,True,True,False,1
5171,21,0,3,-2,False,True,True,True,False,0
5172,24,1,5,-2,True,True,True,False,False,0
5173,22,0,2,-1,False,True,False,True,True,1
5174,31,0,2,-2,False,True,False,True,True,1
5175,43,1,3,2,True,False,False,True,False,1
5176,33,0,0,4,True,False,False,True,True,0
5177,54,0,0,2,True,False,False,True,False,0
5178,42,0,0,48,False,True,False,True,False,1
5179,37,0,1,-1,False,True,False,True,False,0
5180,20,0,5,-2,True,False,False,True,False,0
5181,23,0,0,-1,False,True,False,True,True,0
5182,27,1,0,2,False,True,False,True,False,1
5183,33,0,1,-2,False,True,False,True,True,1
5184,22,1,5,40,True,False,False,True,True,0
5185,42,1,3,1,True,False,False,True,True,1
5186,50,0,1,1,True,True,False,True,True,1
5187,31,0,0,0,False,True,True,False,False,1
5188,22,0,0,0,False,True,True,True,False,0
5189,21,1,9,1,True,False,False,True,True,0
5190,22,0,1,74,True,True,True,False,False,1
5191,25,0,3,3,True,True,True,False,False,1
5192,33,1,3,2,True,False,False,True,True,0
5193,34,0,1,3,False,True,False,True,False,0
5194,21,0,5,2,True,True,False,True,False,0
5195,23,0,4,1,True,False,False,True,False,0
5196,19,0,0,0,False,True,True,False,True,1
5197,35,1,0,1,True,False,False,True,False,1
5198,23,1,0,8,False,False,False,True,True,1
5199,65,0,0,3,False,True,False,False,False,1
5200,26,0,0,1,False,True,False,True,False,1
5201,46,1,0,1,True,False,False,True,True,0
5202,55,1,1,53,True,False,False,True,True,0
5203,23,0,22,-2,False,True,True,True,False,0
5204,44,0,0,2,False,True,True,False,False,0
5205,46,0,4,3,False,True,True,False,True,0
5206,73,1,0,7,False,False,False,True,False,1
5207,21,1,2,0,True,False,True,True,True,0
5208,64,0,1,7,True,False,False,True,False,0
5209,58,1,2,20,True,False,False,True,True,1
5210,23,1,0,1,True,False,True,False,True,1
5211,58,1,4,11,True,False,False,True,True,1
5212,61,1,2,24,True,False,False,True,True,0
5213,22,0,0,1,False,True,True,False,False,1
5214,34,1,2,1,True,False,False,True,False,0
5215,36,1,0,1,True,False,False,True,False,0
5216,22,0,0,1,False,True,True,False,False,0
5217,33,0,4,3,False,True,True,False,False,1
5218,37,0,0,3,True,False,False,True,False,1
5219,28,0,1,0,True,True,True,False,True,0
5220,25,1,2,3,True,False,False,True,False,1
5221,20,0,0,2,False,True,True,False,False,1
5222,19,1,9,1,True,False,False,True,False,1
5223,28,0,2,3,True,False,True,False,False,1
5224,23,0,2,3,True,False,False,True,False,1
5225,38,0,0,2,False,True,False,True,False,0
5226,29,1,7,0,True,False,False,True,True,0
5227,22,0,1,0,False,True,True,False,False,1
5228,46,0,0,-1,False,True,True,True,False,0
5229,84,0,0,3,False,True,False,True,False,1
5230,20,0,6,39,False,True,True,False,False,0
5231,25,0,1,20,True,False,True,False,True,0
5232,56,1,5,39,True,False,False,True,False,1
5233,38,0,7,52,True,False,False,True,True,1
5234,59,1,10,2,False,False,False,False,False,0
5235,83,0,0,3,False,True,False,False,False,0
5236,27,0,0,2,False,False,False,True,False,1
5237,36,1,4,51,True,False,True,True,False,0
5238,28,1,2,3,True,False,False,True,False,0
5239,35,0,0,0,False,True,True,True,False,1
5240,44,1,2,19,True,False,False,True,False,1
5241,20,1,2,2,True,False,False,True,True,0
5242,20,1,3,-3,True,False,False,True,False,1
5243,22,0,3,-2,False,True,True,False,False,1
5244,23,0,0,29,True,True,False,True,True,0
5245,36,0,2,-4,False,True,False,True,False,0
5246,45,0,1,2,True,False,False,True,False,0
5247,26,1,9,2,True,False,False,True,True,0
5248,50,0,13,4,False,True,False,True,False,0
5249,28,0,3,1,True,False,False,True,True,0
5250,31,0,1,0,False,False,False,False,False,1
5251,42,1,2,23,True,False,False,True,False,1
5252,31,1,7,16,True,False,False,True,True,0
5253,40,1,1,-2,True,False,False,True,False,1
5254,36,1,3,1,True,False,False,True,True,1
5255,61,1,1,0,True,False,False,True,False,0
5256,30,0,1,3,False,True,True,False,False,1
5257,33,1,0,2,False,True,False,True,False,1
5258,27,1,0,0,False,True,False,True,False,1
5259,34,0,4,134,True,False,False,True,True,1
5260,36,0,7,-2,False,False,False,True,True,1
5261,28,1,4,2,True,False,False,True,False,1
5262,55,0,0,-1,False,True,False,True,False,0
5263,41,1,4,27,True,False,False,True,True,0
5264,37,0,0,2,False,True,True,True,False,1
5265,32,1,1,0,True,False,False,True,True,0
5266,46,1,1,2,True,False,False,True,False,1
5267,32,0,1,2,False,True,True,True,False,1
5268,31,0,1,4,False,True,True,True,False,1
5269,35,0,2,0,False,True,False,True,True,1
5270,27,0,0,-1,True,True,True,False,False,0
5271,23,1,20,4,True,False,False,True,True,0
5272,43,0,2,3,False,True,False,True,False,0
5273,41,0,0,2,False,True,True,False,False,0
5274,43,0,0,0,True,True,False,True,False,0
5275,37,1,2,1,True,False,False,True,True,1
5276,37,0,0,20,False,False,False,True,False,0
5277,38,1,2,3,True,False,False,True,False,0
5278,33,0,1,-1,True,False,False,True,False,1
5279,34,0,4,2,True,True,False,True,True,0
5280,50,1,5,4,True,False,False,True,True,0
5281,26,1,0,120,False,True,True,True,False,0
5282,41,1,1,0,True,False,False,True,True,1
5283,34,0,0,1,False,True,False,True,True,0
5284,26,0,5,-1,True,False,False,True,True,1
5285,52,0,0,2,False,True,False,True,False,0
5286,42,0,7,2,False,False,False,True,True,1
5287,19,1,3,-2,True,False,False,True,True,1
5288,55,0,2,4,False,True,True,False,False,1
5289,19,1,2,2,True,False,False,True,True,0
5290,30,0,0,-2,False,True,True,False,False,0
5291,22,1,3,46,True,True,False,True,True,1
5292,40,1,1,-1,True,True,False,True,False,0
5293,38,0,3,5,True,False,False,True,False,0
5294,40,1,10,2,True,False,False,True,True,0
5295,44,0,0,1,False,True,False,True,False,1
5296,21,0,0,-1,False,True,True,False,False,1
5297,56,0,0,2,False,True,True,False,False,1
5298,35,0,7,134,True,True,False,True,True,0
5299,25,1,0,-1,True,False,False,False,True,0
5300,51,0,1,2,True,False,False,True,True,0
5301,34,0,2,2,True,False,False,True,False,0
5302,29,0,3,3,True,False,False,True,False,0
5303,33,0,10,2,True,True,True,False,False,1
5304,28,0,0,2,False,True,True,False,False,0
5305,42,0,5,1,False,True,False,True,False,0
5306,27,1,3,1,True,False,False,True,True,0
5307,37,1,1,83,True,False,False,True,True,0
5308,25,1,1,34,True,False,False,True,True,0
5309,26,0,0,4,False,True,True,False,False,0
5310,44,0,4,-1,True,False,False,True,True,0
5311,74,0,1,3,False,True,True,False,True,1
5312,25,0,0,3,False,True,True,False,False,0
